freq_GHz,Sdd11_real,Sdd11_imag,Zdiff_real,Zdiff_imag
2.0678,-0.07542003216284815,0.5334901184752818,49.245745439891316,74.03723943706727
2.0695,-0.07104940745302551,0.5338595508323183,49.57194059902849,74.5534318675375
2.0712,-0.06668464614139233,0.5341948707211776,49.90154802938098,75.07058281951228
2.0729,-0.06232599234035169,0.5344962098921296,50.23461057902593,75.5886898448237
2.0746,-0.057973687850723404,0.5347637014539347,50.571171705856734,76.10775016272524
2.0763,-0.05362797216451809,0.5349974798363386,50.91127548623968,76.62776064891624
2.0780000000000003,-0.04928908246826649,0.5351976807529204,51.25496662375509,77.1487178242344
2.0797,-0.04495725364691394,0.5353644411642907,51.60229045802052,77.67061784300418
2.0814,-0.04063271828822404,0.5354978992416553,51.95329297359702,78.19345648103652
2.0831,-0.03631570668774067,0.5355981943307421,52.308020808972316,78.71722912326258
2.0848,-0.03200644685424486,0.5356654669161085,52.66652126562217,79.24193075099794
2.0865,-0.02770516451572469,0.5356998585858228,53.02884231714595,79.76755592882198
2.0882,-0.02341208312583956,0.5357015119965359,53.39503261847351,80.29409879106346
2.0899,-0.019127423870865606,0.5356705708389411,53.7651415151417,80.82155302788061
2.0916,-0.014851405677115098,0.5356071798036304,54.13921905263621,81.34991187092385
2.0933,-0.010584245218816513,0.5355114845473538,54.51731598579578,81.87916807856979
2.095,-0.006326156926446003,0.5353836316596801,54.89948378827563,82.40931392071354
2.0967000000000002,-0.002077352995497328,0.5352237686300706,55.285774662065315,82.94034116310777
2.0984,0.002161956604316645,0.5350320438153648,55.6762415470572,83.47224105123426
2.1001000000000003,0.006391564119452325,0.5348086064076822,56.070938130661816,84.00500429369689
2.1018,0.010611264002497373,0.5345536064027472,56.46991885746251,84.53862104511865
2.1035,0.014820852901763881,0.5342671945686354,56.87323893890875,85.07308088853482
2.1052,0.019020129650468703,0.5339495224149482,57.28095436303712,85.6083728172609
2.1069,0.023208895255553946,0.5336007421624165,57.693121904218565,86.14448521622646
2.1086,0.027386952886136823,0.5332210067129364,58.109799132922525,86.68140584275679
2.1103,0.03155410786160606,0.5328104696200393,58.53104442549288,87.21912180678812
2.112,0.03571016763937207,0.5323692850597976,58.956916973927356,87.75761955049991
2.1137,0.03985494180228513,0.5318976078021715,59.387476795653015,88.29688482734903
2.1154,0.04398824204572768,0.5313955931827908,59.82278474329016,88.83690268048825
2.1171,0.04810988216439291,0.5308633970751832,60.26290251439457,89.37765742055268
2.1188000000000002,0.05221967803875982,0.530301175863441,60.70789266117008,89.91913260279676
2.1205,0.05631744762127344,0.5297090864153352,61.157818600140814,90.46131100356384
2.1222000000000003,0.06040301092224387,0.5290872860558697,61.61274462177325,91.00417459607061
2.1239,0.06447618999545868,0.5284359325412857,62.0727359000352,91.54770452548597
2.1256,0.06853680892355227,0.5277551840335062,62.53785850188375,92.09188108328956
2.1273,0.07258469380309521,0.5270451990750311,63.0081793966644,92.63668368088457
2.129,0.07661967272945358,0.5263061365642767,63.48376646541297,93.18209082245032
2.1307,0.08064157578140549,0.5255381557313591,63.96468851004369,93.72808007701104
2.1324,0.08465023500553026,0.5247414161143277,64.45101526240903,94.27462804970163
2.1341,0.08864548440037862,0.5239160775358415,64.94281739321617,94.82171035220827
2.1358,0.09262715990043396,0.5230623000802888,65.44016652078405,95.36930157236331
2.1375,0.09659509935987176,0.5221802440713568,65.94313521962147,95.91737524287137
2.1391999999999998,0.10054914253612549,0.5212700700500387,66.45179702881086,96.46590380914495
2.1409000000000002,0.10448913107327634,0.5203319387530871,66.96622646017627,97.01485859622706
2.1426,0.10841490848524901,0.5193660110919099,67.48649900621449,97.5642097747746
2.1443000000000003,0.11232632013886942,0.518372448131902,68.01269114777189,98.11392632608491
2.146,0.11622321323673093,0.5173514110722224,68.54488036143775,98.66397600613325
2.1477,0.1201054367999416,0.5163030612260027,69.08314512663755,99.21432530860493
2.1494,0.12397284165070302,0.515227560000998,69.6275649323941,99.7649394268901
2.1511,0.12782528039477037,0.5141250688806674,70.1782202837359,100.31578221502089
2.1528,0.13166260740377964,0.5129957494056916,70.73519270772069,100.86681614752287
2.1545,0.13548467879745585,0.5118397631559161,71.29856475904786,101.41800227815487
2.1562,0.13929135242571128,0.5106572717327301,71.8684200252268,101.96930019751204
2.1579,0.14308248785063754,0.5094484367418666,72.44484313127076,102.52066798946403
2.1596,0.14685794632840182,0.5082134197766308,73.02791974388073,103.07206218640243
2.1612999999999998,0.15061759079105105,0.50695238240155,73.6177365750846,103.6234377232692
2.1630000000000003,0.1543612858282407,0.5056654861364428,74.21438138529517,104.17474789034073
2.1647,0.1580888976688697,0.5043528924409092,74.8179429857439,104.72594428473512
2.1664000000000003,0.16180029416267455,0.5030147626992316,75.42851124025631,105.27697676062286
2.1681,0.16549534476172761,0.5016512582056956,76.04617706631679,105.82779337810241
2.1698,0.1691739205019116,0.5002625401503114,76.67103243538752,106.37834035072363
2.1715,0.17283589398431917,0.4988487696049528,77.30317037242504,106.92856199162107
2.1732,0.17648113935662366,0.49741010750989484,77.9426849545513,107.47840065823587
2.1749,0.1801095322944081,0.4959467146607555,78.58967130882428,108.02779669559453
2.1766,0.18372094998246433,0.49445875169583603,79.24422560905478,108.57668837811784
2.1783,0.18731527109606622,0.49294637908385947,79.90644507161146,109.12501184993147
2.18,0.19089237578222504,0.4914097571121,80.5764279501564,109.67270106365109
2.1817,0.1944521456409302,0.48984904587490463,81.25427352924699,110.21968771761394
2.1834,0.19799446370638257,0.4882644052626007,81.94008211674074,110.76590119153038
2.1851000000000003,0.20151921442823018,0.48665599495078826,82.63395503493422,111.31126848052956
2.1868,0.20502628365279302,0.48502397439001615,83.3359946103638,111.85571412757015
2.1885,0.20851555860431925,0.4833685027958305,84.04630416219851,112.39916015419654
2.1902,0.21198692786623155,0.4816897391392031,84.76498798914109,112.94152598960865
2.1919,0.21544028136240767,0.47998784213732854,85.49215135476233,113.48272839802794
2.1936,0.21887551033847907,0.4782629702447909,86.22790047118112,114.02268140433372
2.1953,0.22229250734315864,0.4765152816450948,86.97234248100312,114.5612962179484
2.197,0.22569116620960272,0.47474493424255876,87.7255854374271,115.09848115495235
2.1987,0.22907138203680966,0.47295208565456626,88.48773828242236,115.63414155840839
2.2004,0.23243305117106297,0.4711368932041715,89.25891082287954,116.1681797168795
2.2021,0.23577607118741997,0.469299513913059,90.0392137046291,116.70049478112374
2.2038,0.23910034087125248,0.4674401044948485,90.82875838422208,117.23098267895236
2.2055,0.2424057601998428,0.46555882134874804,91.62765709835944,117.75953602824075
2.2072000000000003,0.24569223032404397,0.46365582055354226,92.43602283085569,118.28604404808195
2.2089,0.2489596535499909,0.46173125786193153,93.25396927701077,118.81039246807588
2.2106,0.25220793332090036,0.45978528869518775,94.08161080527377,119.33246343575307
2.2123,0.2554369741989223,0.4578180681381585,94.91906241605678,119.85213542212813
2.214,0.25864668184707995,0.45582975093458883,95.76643969757234,120.36928312538925
2.2157,0.2618369630112841,0.4538204914827705,96.62385877855012,120.88377737272768
2.2174,0.2650077255024318,0.4517904438315114,97.49143627768727,121.39548502031796
2.2191,0.2681588781785915,0.44973976167642454,98.36928924968322,121.90426885146437
2.2208,0.2712903309272785,0.447668598356529,99.25753512770102,122.40998747292993
2.2225,0.2744019946478232,0.44557710685116203,100.15629166209541,122.91249520947473
2.2242,0.27749378123383717,0.44346543977719877,101.06567685523926,123.4116419966304
2.2259,0.28056560355577875,0.4413337493865769,101.98580889227617,123.90727327174747
2.2276,0.283617375443621,0.43918218756412003,102.91680606762114,124.39922986335446
2.2293000000000003,0.28664901166963114,0.4370109058256557,103.8587867070267,124.88734787887891
2.231,0.289660427931246,0.43482005531643814,104.81186908501891,125.37145859078116
2.2327,0.29265154083408057,0.43260978680984363,105.7761713375194,125.85138832116822
2.2344,0.2956222678750307,0.43038025070636987,106.75181136943809,126.3269583249515
2.2361,0.29857252742550733,0.4281315970329086,107.73890675704128,126.79798467163266
2.2378,0.3015022387147864,0.4258639754423019,108.73757464487633,127.2642781258017
2.2395,0.30441132181348296,0.4235775352131759,109.74793163703657,127.7256440264467
2.2412,0.3072996976171507,0.42127242525004666,110.77009368254194,128.18188216518152
2.2429,0.3101672878300114,0.4189487940836974,111.80417595460722,128.6327866635119
2.2446,0.31301401494881376,0.4166067898718228,112.85029272356132,129.0781458492689
2.2463,0.31583980224682684,0.4142465603999368,113.90855722317983,129.51774213235328
2.248,0.31864457375796895,0.4118682530825419,114.97908151018417,129.95135187994623
2.2497,0.321428254261074,0.4094720149645541,116.06197631665941,130.37874529135613
2.2514000000000003,0.3241907692643026,0.4070579927229825,117.15735089513694,130.7996862726865
2.2531,0.32693204498968403,0.4046263326688654,118.2653128560794,131.21393231152175
2.2548,0.3296520083578221,0.4021771807494419,119.38596799751676,131.62123435185222
2.2565,0.3323505869727278,0.3997106825505825,120.51942012655405,132.0213366694641
2.2582,0.33502770910681484,0.39722698329945144,121.66577087249611,132.41397674805194
2.2599,0.33768330368604016,0.39472622786741196,122.82511949131089,132.79888515631947
2.2616,0.34031730027519913,0.3922085607731653,123.99756266116346,133.1757854263598
2.2633,0.3429296290633752,0.38967412618612396,125.18319426874616,133.5443939336252
2.265,0.345520220849546,0.3871230679300123,126.38210518613364,133.90441977881846
2.2667,0.3480890070283494,0.38455552948669514,127.5943830378888,134.25556467206113
2.2684,0.35063591957600815,0.38197165400022914,128.82011195815065,134.59752281971643
2.2701000000000002,0.35316089103641846,0.37937158428113527,130.05937233743438,134.9299808142708
2.2718,0.35566385450740173,0.37675546281088834,131.3122405588812,135.25261752770308
2.2735000000000003,0.35814474362712373,0.3741234317466187,132.57878872369747,135.56510400879614
2.2752,0.360603492560674,0.3714756329260348,133.85908436552674,135.86710338487518
2.2769,0.36304003598682777,0.36881220787253993,135.1531901535184,136.15827076848558
2.2786,0.3654543090849641,0.3661332978005699,136.46116358384387,136.43825316955014
2.2803,0.36784624752216505,0.3634390436211245,137.7830566594458,136.70668941358022
2.282,0.3702157874404864,0.36072958594750326,139.11891555780124,136.96321006654395
2.2837,0.3725628654444022,0.35800506510123664,140.46878028650346,137.2074373670279
2.2854,0.3748874185884281,0.35526562111821597,141.83268432647859,137.43898516636293
2.2871,0.37718938436492166,0.3525113937550114,143.2106542626777,137.65745887741727
2.2888,0.3794687006920625,0.34974252249538157,144.6027094021,137.8624554327955
2.2905,0.3817253059020138,0.3469591465569707,146.0088613790313,138.05356325321873
2.2922000000000002,0.3839591387292672,0.34416140489818803,147.429113747407,138.230362226894
2.2939,0.3861701382991679,0.3413494362252708,148.86346156023652,138.39242370072026
2.2956000000000003,0.3883582441166332,0.33852337899952206,150.31189093606355,138.5393104842148
2.2973,0.3905233960550446,0.33568337144473553,151.7743786124597,138.67057686707668
2.299,0.3926655343453436,0.33282955155477645,153.25089148661255,138.785768651347
2.3007,0.394784599565303,0.3299620571013515,154.74138614307643,138.88442319915615
2.3024,0.39688053262899703,0.327081025641937,156.24580836883467,138.96606949708828
2.3041,0.398953274776461,0.32418659452787557,157.76409265585033,139.0302282382276
2.3058,0.40100276756354286,0.32127890091263844,159.29616169134243,139.07641192298428
2.3075,0.4030289528519523,0.31835808176024527,160.8419258360872,139.1041249798348
2.3092,0.4050317727995022,0.31542427385384636,162.4012825910968,139.1128639071391
2.3109,0.4070111698505495,0.3124776138044588,163.97411605310526,139.1021174372319
2.3126,0.4089670867266334,0.309518238059857,165.56029635935457,139.07136672401086
2.3143000000000002,0.4108994664173129,0.3065462829136153,167.15967912225332,139.02008555527098
2.316,0.412808252171205,0.3035618845142989,168.77210485456195,138.94774059105833
2.3177000000000003,0.4146933874872283,0.30056517887479783,170.3973983858438,138.85379162933634
2.3194,0.41655481610603917,0.29755630188181725,172.03536827100223,138.73769190027164
2.3211,0.4183924820016901,0.2945353893054905,173.6858061918467,138.59888839046408
2.3228,0.42020632937347496,0.2915025768091506,175.3484863526888,138.43682219844501
2.3245,0.42199630263799404,0.2884579999592253,177.02316487111767,138.25092892277755
2.3262,0.4237623464214212,0.2854017942352747,178.70957916518228,138.0406390840863
2.3279,0.4255044055519822,0.2823340950401575,180.40744733834026,137.8053785823319
2.3296,0.42722242505264413,0.279255037710329,182.11646756364422,137.54456919063423
2.3313,0.42891635013401397,0.2761647575262661,183.83631746876162,137.25762908691797
2.333,0.43058612618745384,0.27306338972301936,185.5666535235533,136.94397342462915
2.3347,0.43223169877840706,0.26995106950088543,187.30711043206304,136.60301494372112
2.3364000000000003,0.4338530136399408,0.2668279320362038,189.0573005309076,136.23416462306696
2.3381,0.4354500166665076,0.26369411249227087,190.81681319619318,135.83683237538975
2.3398000000000003,0.4370226539079216,0.2605497460303655,192.58521426122326,135.41042778572734
2.3415,0.4385708715635538,0.2573949678209035,194.3620454473961,134.95436089437726
2.3432,0.44009461597675237,0.25422991305468096,196.1468238108552,134.46804302515437
2.3449,0.4415938336294779,0.2510547169542498,197.9390412075594,133.9508876597051
2.3466,0.4430684711371673,0.24786951478538627,199.73816377962186,133.4023113584865
2.3483,0.44451847524381843,0.24467444186866982,201.54363146587508,132.82173472888994
2.35,0.44594379281730107,0.24146963359116314,203.35485753977207,132.20858344083834
2.3517,0.44734437084489614,0.23825522541819388,205.17122817786165,131.5622892900231
2.3534,0.4487201564290599,0.23503135290523297,206.992102062202,130.88229130876232
2.3551,0.45007109678342094,0.23179815170987025,208.81681002020028,130.1680369242729
2.3568,0.4513971392290038,0.22855575760388366,210.64465470547702,129.41898316393318
2.3585000000000003,0.45269823119069086,0.2253043064853943,212.4749103234625,128.63459790688697
2.3602,0.45397432019390555,0.22204393439112322,214.30682240550786,127.81436118109849
2.3619000000000003,0.4552253538615484,0.21877477750871677,216.13960763540962,126.95776650470671
2.3636,0.45645127991114914,0.2154969721891763,217.9724537322575,126.06432227025302
2.3653,0.45765204615227173,0.21221065495934885,219.80451939362698,125.13355317006628
2.367,0.4588276004841494,0.20891596253451555,221.63493430310857,124.16500166079057
2.3687,0.4599778908935618,0.2056130318310462,223.46279920622302,123.15822946471197
2.3704,0.46110286545295487,0.20230199997913262,225.28718605873428,122.11281910522267
2.3721,0.46220247231880157,0.19898300433559254,227.10713825134468,121.02837547340798
2.3738,0.4632766597302098,0.19565618249674543,228.92167091469747,119.90452742239871
2.3755,0.46432537600777174,0.19232167231135397,230.7297713085177,118.74092938576197
2.3772,0.46534856955266257,0.188979611893632,232.53039929860992,117.53726301584373
2.3789,0.4663461888459888,0.18563013963631403,234.32248792528046,116.29323883760149
2.3806000000000003,0.4673181824483854,0.18227339422378147,236.10494406656764,115.00859791308982
2.3823,0.4682644989998608,0.17890951464525878,237.8766491994428,113.68311351139756
2.3840000000000003,0.4691850872199026,0.17553864020804288,239.63646026191728,112.31659277844867
2.3857,0.4700798959078291,0.17216091055081065,241.3832106186586,110.9088784007426
2.3874,0.4709488739434029,0.16877646565695067,243.11571113244716,109.45985025672276
2.3891,0.47179197028769837,0.1653854458679634,244.83275134339343,107.96942704916148
2.3908,0.47260913398422866,0.16198799189689256,246.53310075746947,106.43756791159018
2.3925,0.47340031416033324,0.15858424484180336,248.21551024545346,104.86427398153009
2.3942,0.47416546002882726,0.15517434619929812,249.87871355291517,103.24958993298829
2.3959,0.4749045208899143,0.15175843787806892,251.52142892135802,101.59360546044223
2.3976,0.47561744613336304,0.14833666221248373,253.14236082008688,99.8964567063205
2.3993,0.4763041852409515,0.1449091619762021,254.74020178779367,98.15832762381233
2.401,0.476964687789178,0.14147608039582057,256.31363438223815,96.3794512667046
2.4027000000000003,0.4775989034522427,0.1380375611645371,257.86133323577,94.56011099785175
2.4044,0.4782067820052993,0.1345937484558511,259.38196721376374,92.7006416078591
2.4061,0.47878827332798,0.13114478693726087,260.87420167237735,90.80143033554401
2.4078,0.47934332740819297,0.1276908217839991,262.3367008113126,88.86291778185415
2.4095,0.47987189434619815,0.124231998692766,263.7681301165797,86.88559870900822
2.4112,0.4803739243589572,0.12076846389547774,265.1671588875215,84.8700227168479
2.4129,0.4808493677847657,0.11730036417302189,266.5324628416519,82.81679478863731
2.4146,0.48129817508816136,0.11382784686901407,267.86272679013763,80.7265756988665
2.4163,0.4817202968651182,0.11035105990355523,269.1566473760642,78.60008227601757
2.418,0.48211568384852244,0.1068701517869867,270.4129358669247,76.43808751370443
2.4197,0.4824842869139329,0.10338527163363734,271.6303209921294,74.24142052412888
2.4214,0.4828260570856286,0.09989656917556114,272.80755181569515,72.01096632839135
2.4231,0.48314094554294507,0.09640419477626189,273.94340063369407,69.74766547885578
2.4248000000000003,0.48342890362689905,0.09290829944439619,275.0366658854965,67.45251350948811
2.4265,0.48368988284710585,0.08940903484746923,276.08617506735317,65.1265602108876
2.4282,0.48392383488898794,0.08590655332548447,277.09078763644766,62.77090872753463
2.4299,0.4841307116212788,0.08240100790458754,278.04939789317064,60.38671447572196
2.4316,0.48431046510382264,0.07889255231066455,278.96093782909827,57.9751838815185
2.4333,0.48446304759567077,0.07538134098290983,279.82437992793666,55.53757293912585
2.435,0.48458841156347676,0.07186752908735378,280.63873990657345,53.07518559097822
2.4367,0.48468650969019317,0.0683512725303472,281.4030793833429,50.589371931970156
2.4384,0.48475729488406766,0.06483272797199816,282.1165084606555,48.08152624124045
2.44,0.4847989240529518,0.06151920752456527,282.74071270900015,45.70236055886074
2.4401,0.48480072028794424,0.061312052839558984,282.77818820930065,45.55308484599599
2.4418,0.48481673928886787,0.05778940534075516,283.3873330419697,43.005523822903086
2.4435000000000002,0.4848053055279965,0.05426494447705729,283.9432129638851,40.440356543618094
2.4452,0.484766372910818,0.05073883005688862,284.4451556888557,37.859131072038096
2.4469000000000003,0.48469989561767823,0.047211222708759465,284.892548609617,35.26342742183627
2.4486,0.48460582811461805,0.04368228389434303,285.2848406119232,32.65485468380417
2.4503,0.4844841251645214,0.040152175921452066,285.62154372258203,30.035048033375183
2.452,0.48433474183857633,0.036621061956956774,285.90223458240666,27.405665629594267
2.4537,0.48415763352805063,0.03308910603960105,286.1265557359406,24.76838541749989
2.4554,0.48395275595638065,0.029556473092734542,286.294216730748,22.12490184661512
2.4571,0.4837200651915785,0.02602332893694717,286.40499502007594,19.476922518823493
2.4588,0.48345951765895506,0.022489840302603953,286.4587366637523,16.826164779424563
2.4605,0.4831710701541619,0.01895617484227416,286.4553568233001,14.174352265576678
2.4622,0.4828546798565532,0.015422501143050299,286.3948400483906,11.523211426649038
2.4639,0.4825103043428687,0.01188898873875105,286.2772403529304,8.874468031213897
2.4656000000000002,0.4821379016012356,0.00835580812200501,286.10268108026963,6.229843675514918
2.4673,0.4817374300454962,0.004823130756208549,285.8713545582129,3.5910523082401062
2.4690000000000003,0.4813088485298565,0.0012911290873478254,285.5835215456985,0.9597967863122769
2.4707,0.4808521163638613,-0.0022400234443016587,285.23951047418797,-1.6622345237918723
2.4724,0.48036719332769073,-0.005770152392639311,284.83971648794954,-4.2733710850476
2.4741,0.4798540396877864,-0.009299082294328714,284.384600288531,-6.871963455431198
2.4758,0.4793126162128012,-0.012826636657554485,283.87468678977206,-9.456386466811853
2.4775,0.47874288418987626,-0.016352637950931698,283.3105635907147,-12.025042304553994
2.4792,0.47814480544124727,-0.019876907592582038,282.69287927471055,-14.576363475914723
2.4809,0.4775183423411763,-0.023399265939378106,282.0223415438872,-17.108815656082747
2.4826,0.4768634578332129,-0.026919532276366037,281.29971519893024,-19.620900401551893
2.4843,0.4761801154477843,-0.030437524806368937,280.525819974838,-22.11115772141609
2.486,0.47546827932011393,-0.033953060639778876,279.70152824392505,-24.57816849812695
2.4877000000000002,0.4747279142084685,-0.03746595578454451,278.82776259786857,-27.02055675024506
2.4894,0.47395898551273563,-0.0409760251363564,277.90549332102603,-29.436991730735908
2.4911000000000003,0.47316145929332826,-0.04448308246904728,276.9357357675773,-31.826189855414686
2.4928,0.47233530229042214,-0.047986940425189445,275.9195476552876,-34.18691645717617
2.4945,0.47148048194351605,-0.0514874105069367,274.85802628881083,-36.51798736274749
2.4962,0.4705969664113269,-0.05498430306706706,273.75230572552164,-38.81827028969046
2.4979,0.46968472459200944,-0.05847742730027761,272.6035538967898,-41.086686062477874
2.4996,0.4687437261437041,-0.06196659123471063,271.41296969749646,-43.3222096474296
2.5013,0.4677739415054133,-0.06545160172372916,270.1817800563627,-45.523871007297906
2.503,0.46677534191820313,-0.06893226443794545,268.91123699936537,-47.690755777218506
2.5047,0.46574789944673123,-0.07240838385751089,267.6026147181447,-49.82200576464023
2.5064,0.46469158700109947,-0.07587976326467327,266.25720665487296,-51.9168192766837
2.5080999999999998,0.46360637835903146,-0.0793462047366087,264.8763226145507,-53.97445127916444
2.5098000000000003,0.46249224818836987,-0.08280750913854099,263.46128591515026,-55.99421339224199
2.5115,0.46134917206990045,-0.08626347611713528,262.013430585433,-57.97547372830034
2.5132000000000003,0.4601771265204897,-0.08971390409421354,260.5340986196133,-59.91765657829504
2.5149,0.45897608901654796,-0.09315859026074533,259.02463729740094,-61.82024195326974
2.5166000000000004,0.4577460380178026,-0.09659733057117934,257.48639657722896,-63.682764988269504
2.5183,0.4564869529913942,-0.10002991973806605,255.92072656979656,-65.50481521619697
2.52,0.45519881443627774,-0.1034561512270348,254.32897509829795,-67.28603571954258
2.5217,0.45388160390794224,-0.10687581725208345,252.71248535101728,-69.0261221681115
2.5234,0.452535304043436,-0.11028870877122252,251.07259363121554,-70.72482175110501
2.5251,0.4511598985866986,-0.11369461548246751,249.41062720853296,-72.38193201200946
2.5268,0.4497553724141985,-0.11709332582018825,247.72790227541873,-73.99729959481904
2.5285,0.4483217115608714,-0.12048462695182488,246.02572201141248,-75.57081891012463
2.5302,0.44685890324635846,-0.12386830477497882,244.3053747574328,-77.10243072955366
2.5319000000000003,0.44536693590153736,-0.1272441439148891,242.56813230158593,-78.59212071694915
2.5336,0.44384579919535283,-0.1306119277222873,240.81524827740245,-80.03991790452648
2.5353000000000003,0.4422954840619264,-0.13397143827167188,239.04795667480272,-81.445893122082
2.537,0.44071598272796453,-0.13732245635996518,237.26747046358582,-82.81015738707283
2.5387000000000004,0.4391072887404352,-0.140664761505611,235.4749803286689,-84.13286026317041
2.5404,0.43746939699453724,-0.14399813194806882,233.67165351588707,-85.4141881945655
2.5421,0.43580230376193063,-0.1473223446477674,231.8586327866656,-86.65436282303479
2.5438,0.43410600671924804,-0.15063717528647502,230.0370354795321,-87.85363929440717
2.5455,0.432380504976865,-0.1539423982681339,228.20795267602736,-89.01230456075604
2.5472,0.43062579910793414,-0.15723778672014482,226.37244846828335,-90.13067568425984
2.5489,0.4288418911776757,-0.16052311249511933,224.5315593252326,-91.20909814831404
2.5506,0.4270287847729187,-0.1637981461731065,222.68629355417062,-92.24794418109855
2.5523,0.4251864850318894,-0.16706265706429943,220.83763085418127,-93.24761109642314
2.5540000000000003,0.4233149986742362,-0.17031641321224167,218.98652195774687,-94.20851965629966
2.5557,0.4214143340312999,-0.1735591813975154,217.13388835674203,-95.13111245929963
2.5574000000000003,0.41948450107659824,-0.1767907271419636,215.28062210885452,-96.01585235840477
2.5591,0.41752551145654937,-0.18001081471340155,213.42758572044926,-96.8632209116637
2.5608,0.41553737852139727,-0.18321920713087825,211.57561210177167,-97.6737168686409
2.5625,0.41352011735636107,-0.1864156661704535,209.7255045904152,-98.44785469527363
2.5642,0.4114737448129776,-0.18959995237152677,207.87803703892376,-99.18616313943218
2.5659,0.4093982795406462,-0.19277182504371504,206.03395396244576,-99.88918383915384
2.5676,0.407293742018361,-0.19593104227428948,204.19397074237824,-100.55746997521194
2.5693,0.4051601545866258,-0.1990773609361803,202.35877388199668,-101.19158496939154
2.571,0.40299754147954153,-0.20221053669655806,200.52902131013715,-101.79210122956579
2.5727,0.40080592885706334,-0.20533032402599855,198.70534272908108,-102.35959894240713
2.5744,0.39858534483741237,-0.20843647620824166,196.88834000288978,-102.89466491432154
2.5761000000000003,0.3963358195296369,-0.211528745350556,195.0785875825432,-103.39789146096919
2.5778,0.39405738506632226,-0.21460688239469813,193.27663296436694,-103.86987534551574
2.5795000000000003,0.39175007563641784,-0.21767063712851228,191.4829971783257,-104.31121676557548
2.5812,0.3894139275182053,-0.2207197581981316,189.69817530294245,-104.72251838861244
2.5829,0.38704897911236236,-0.22375399312083533,187.92263700368315,-105.10438443541587
2.5846,0.3846552709751447,-0.22677308829852927,186.15682709184082,-105.45741981110531
2.5863,0.3822328458516527,-0.2297767890318877,184.40116610105196,-105.78222928299577
2.588,0.3797817487091861,-0.2327648395351481,182.6560508787545,-106.07941670452807
2.5897,0.37730202677066915,-0.23573698295157033,180.92185519002285,-106.34958428436171
2.5914,0.37479372954814005,-0.23869296136957033,179.19893033137137,-106.59333189964032
2.5931,0.3722569088762899,-0.2416325158395324,177.48760575225384,-106.81125645234981
2.5948,0.36969161894604397,-0.2445553863913088,175.7881896821363,-107.00395126762703
2.5965,0.36709791633816846,-0.24746131205241292,174.10096976115247,-107.1720055328112
2.5982000000000003,0.3644758600568938,-0.250350030866919,172.42621367249134,-107.31600377598825
2.5999,0.3618255115635506,-0.2532212799150567,170.76416977480812,-107.43652538273204
2.6016000000000004,0.3591469348101808,-0.256074795333542,169.115067733052,-107.53414414972258
2.6033,0.3564401962731501,-0.2589103123366032,167.47911914627443,-107.60942787389335
2.605,0.35370536498670463,-0.26172756523776275,165.85651817104701,-107.66293797575116
2.6067,0.35094251257649933,-0.26452628747232887,164.24744213929011,-107.69522915549767
2.6084,0.34815171329305644,-0.26730621162064216,162.6520521693785,-107.70684908058678
2.6101,0.3453330440451525,-0.27006706943206227,161.07049376952574,-107.69833810335179
2.6118,0.34248658443311863,-0.2728085918497075,159.50289743253757,-107.67022900734796
2.6135,0.33961241678203735,-0.2755305090359509,157.94937922112442,-107.62304678106906
2.6152,0.3367106261748247,-0.2782325503986778,156.41004134305402,-107.55730841771634
2.6169000000000002,0.33378130048517984,-0.28091444461831205,154.88497271551154,-107.47352273971825
2.6186,0.3308245304103897,-0.2835759196756106,153.37424951811585,-107.37219024672524
2.6203000000000003,0.3278404095039674,-0.2862167028802407,151.87793573411406,-107.25380298583242
2.622,0.3248290342081269,-0.28883652090012457,150.39608367936046,-107.11884444281222
2.6237000000000004,0.3217905038860427,-0.29143509979158766,148.92873451872546,-106.96778945317013
2.6254,0.3187249208539277,-0.2940121650302712,147.47591876968505,-106.80110413187438
2.6271,0.3156323904128584,-0.29656744154285974,146.03765679284882,-106.61924582064022
2.6288,0.3125130208803817,-0.29910065373958283,144.6139592692878,-106.42266305169042
2.6305,0.30936692362184953,-0.3016115255475257,143.20482766453435,-106.21179552694815
2.6322,0.3061942130814824,-0.3040997804447346,141.81025467919454,-105.98707411165556
2.6339,0.30299500681314084,-0.30656514149512526,140.43022468614794,-105.74892084145164
2.6356,0.2997694255107857,-0.30900733138419123,139.06471415434962,-105.49774894197786
2.6372999999999998,0.2965175930386118,-0.311426072455522,137.71369205928218,-105.23396286012158
2.6390000000000002,0.2932396364608315,-0.3138210867481252,136.37712028014064,-104.95795830604045
2.6407,0.28993568607110776,-0.3161920960345464,135.05495398386583,-104.67012230515397
2.6424000000000003,0.28660587542158283,-0.3185388218598137,133.7471419961487,-104.37083325931894
2.6441,0.2832503413515336,-0.3208609855811682,132.45362715958618,-104.06046101644951
2.6458000000000004,0.2798692240155805,-0.3231583084086198,131.17434667914745,-103.73936694786869
2.6475,0.276462666911485,-0.32543051144629065,129.90923245517067,-103.40790403272415
2.6492,0.2730308169074649,-0.32767731573457914,128.658211404086,-103.0664169488235
2.6509,0.2695738242690546,-0.3298984422931124,127.4212057671117,-102.71524216928877
2.6526,0.2660918426854567,-0.3320936121645083,126.19813340715207,-102.35470806445265
2.6543,0.26258502929538424,-0.33426254645893183,124.98890809415586,-101.98513500845631
2.656,0.2590535447123664,-0.3364049663994447,123.79343977919427,-101.60683549003615
