freq_GHz_meas_best,S11_dB_meas_best,freq_GHz_meas_degraded,S11_dB_meas_degraded,freq_GHz_sim,S11_dB_sim_freespace,S11_dB_sim_onbody
1.02008725,-1.6782867908477783,3.5519520000000004,-3.463974714279175,1.7465,-3.402700184483274,-9.361997569655978
1.0267538333333333,-1.5610377788543701,3.5759510000000008,-3.399339199066162,1.7482,-3.4251883191038863,-9.452534024810008
1.0334204166666667,-1.440901756286621,3.5999500000000006,-3.191826820373535,1.7499,-3.4478300131191286,-9.544119173082183
1.040087,-1.334204912185669,3.6239490000000005,-3.090118408203125,1.7516,-3.470626584280679,-9.636757426853862
1.0467535833333332,-1.201251745223999,3.647948000000001,-2.9154415130615234,1.7533,-3.49357937204507,-9.73045256122219
1.0534201666666667,-1.126039981842041,3.6719470000000007,-2.828360080718994,1.755,-3.5166897382401534,-9.825207677054165
1.06008675,-1.0379691123962402,3.6959460000000006,-2.6583826541900635,1.7567,-3.53995906775718,-9.921025162594125
1.0667533333333334,-0.956847071647644,3.7199450000000005,-2.531740427017212,1.7584,-3.5633887692695625,-10.017906653512284
1.0734199166666667,-0.919919490814209,3.743944000000001,-2.426964282989502,1.7601,-3.5869802759793417,-10.115852991269579
1.0800865,-0.8405827283859253,3.7679430000000007,-2.298999309539795,1.7618,-3.6107350463925685,-10.21486417965983
1.0867530833333334,-0.7957203388214111,3.7919420000000006,-2.1875336170196533,1.7635,-3.6346545651246194,-10.31493933937603
1.0934196666666667,-0.7346576452255249,3.8159410000000005,-2.0705862045288086,1.7652,-3.65874034373679,-10.416076660432566
1.10008625,-0.6664044857025146,3.839940000000001,-1.9563531875610352,1.7669000000000001,-3.6829939216053225,-10.51827335225951
1.1067528333333334,-0.6319292187690735,3.8639390000000007,-1.8564188480377197,1.7686,-3.7074168668241994,-10.621525591269132
1.1134194166666667,-0.6109277009963989,3.8879380000000006,-1.7815791368484497,1.7703,-3.732010777143078,-10.725828465678573
1.120086,-0.5762578248977661,3.911937000000001,-1.732374668121338,1.772,-3.756777280941716,-10.831175917355967
1.1267525833333334,-0.5733538269996643,3.9359360000000008,-1.661035418510437,1.7737,-3.7817180382424054,-10.937560680441285
1.1334191666666666,-0.6015743613243103,3.9599350000000006,-1.6214618682861328,1.7754,-3.806834741761886,-11.044974216476875
1.14008575,-0.5582087635993958,3.9839340000000005,-1.586488962173462,1.7771,-3.8321291180043464,-11.153406645767213
1.1467523333333334,-0.5802400708198547,4.007933,-1.5563699007034302,1.7788,-3.857602928397121,-11.262846674673025
1.1534189166666666,-0.6088574528694153,4.031932,-1.596039891242981,1.7805,-3.883257970470794,-11.373281518531185
1.1600855,-0.6363860368728638,4.055931,-1.5938730239868164,1.7822,-3.9090960790854723,-11.484696819880726
1.1667520833333334,-0.7209622859954834,4.07993,-1.595597505569458,1.7839,-3.935119127705069,-11.597076561665418
